transaction_amount,merchant_category,customer_region,transaction_type,card_present,hour_of_day,device_type,previous_fraud_flag,transaction_datetime,day_of_week,is_weekend,device_id,is_fraud
2871.0,Restaurants,KwaZulu-Natal,POS,1,11,iPhone,0,2023-02-15 23:15:00,Wednesday,0,IPH_99447,0
2621.37,Restaurants,Western Cape,POS,1,20,Android,0,2023-02-15 09:40:00,Wednesday,0,AND_14383,0
1833.08,Fuel,KwaZulu-Natal,Online,1,7,iPhone,1,2023-01-21 00:56:00,Saturday,1,IPH_44361,0
5069.47,Restaurants,Mpumalanga,Online,0,18,Android,0,2023-01-14 01:50:00,Saturday,1,AND_90294,0
3481.21,Electronics,Western Cape,Online,1,2,Windows,0,2023-01-15 19:22:00,Sunday,1,WIN_71331,0
585.7,Fuel,Western Cape,POS,1,17,Unknown,0,2023-01-14 06:03:00,Saturday,1,UNK_30529,0
1556.88,Groceries,Eastern Cape,ATM Withdrawal,1,20,Android,0,2023-01-26 11:52:00,Thursday,0,AND_68574,0
4789.15,Restaurants,KwaZulu-Natal,EFT,1,18,Android,0,2023-01-29 23:36:00,Sunday,1,AND_98627,0
551.39,Restaurants,Eastern Cape,Online,0,18,Windows,0,2023-01-24 12:26:00,Tuesday,0,WIN_40932,0
5961.42,Groceries,Western Cape,ATM Withdrawal,1,14,Android,0,2023-01-20 18:41:00,Friday,0,AND_11908,0
3476.12,Restaurants,Gauteng,EFT,1,5,iPhone,0,2023-01-11 15:10:00,Wednesday,0,IPH_40358,0
3374.49,Groceries,Western Cape,EFT,1,15,Android,0,2023-01-24 06:54:00,Tuesday,0,AND_40412,0
4155.01,Fuel,Eastern Cape,EFT,1,7,Android,0,2023-01-17 17:01:00,Tuesday,0,AND_93710,0
5776.27,Electronics,KwaZulu-Natal,ATM Withdrawal,1,15,Unknown,0,2023-01-27 02:07:00,Friday,0,UNK_91032,0
2447.71,Groceries,Mpumalanga,ATM Withdrawal,1,17,Unknown,0,2023-02-02 08:34:00,Thursday,0,UNK_12928,0
4752.55,Online Store,Mpumalanga,POS,1,19,Android,0,2023-01-31 10:13:00,Tuesday,0,AND_75158,0
3968.81,Groceries,KwaZulu-Natal,ATM Withdrawal,0,15,Windows,0,2023-01-23 10:51:00,Monday,0,WIN_40632,0
1883.86,Restaurants,Mpumalanga,ATM Withdrawal,1,10,Unknown,0,2023-01-27 20:35:00,Friday,0,UNK_42309,0
6152.84,Fuel,Mpumalanga,ATM Withdrawal,0,6,Android,0,2023-01-15 03:48:00,Sunday,1,AND_19280,0
5586.03,Clothing,Eastern Cape,EFT,1,16,Unknown,0,2023-01-02 22:24:00,Monday,0,UNK_50449,0
4615.99,Fuel,KwaZulu-Natal,Online,1,16,Android,0,2023-01-31 04:03:00,Tuesday,0,AND_97171,0
5957.06,Clothing,Limpopo,POS,1,11,Unknown,0,2023-01-13 16:14:00,Friday,0,UNK_36957,0
6073.71,Groceries,Gauteng,Online,1,12,Unknown,1,2023-02-02 06:58:00,Thursday,0,UNK_46895,0
4964.37,Electronics,Gauteng,Online,1,9,iPhone,0,2023-02-05 23:54:00,Sunday,1,IPH_80499,0
5862.35,Online Store,Mpumalanga,ATM Withdrawal,0,6,Android,0,2023-02-13 23:50:00,Monday,0,AND_31695,0
4888.35,Fuel,Gauteng,POS,1,13,Android,0,2023-02-16 00:33:00,Thursday,0,AND_84893,0
4767.38,Restaurants,KwaZulu-Natal,Online,0,22,Android,0,2023-01-02 07:09:00,Monday,0,AND_73123,0
4337.91,Clothing,KwaZulu-Natal,Online,0,0,Android,0,2023-02-17 15:04:00,Friday,0,AND_35176,0
5273.96,Restaurants,Western Cape,POS,1,16,Unknown,0,2023-02-03 02:59:00,Friday,0,UNK_28409,0
1127.06,Electronics,Western Cape,ATM Withdrawal,0,3,iPhone,1,2023-02-01 06:46:00,Wednesday,0,IPH_66967,0
6168.48,Clothing,Gauteng,Online,0,20,iPhone,0,2023-01-02 12:35:00,Monday,0,IPH_10987,0
6105.47,Fuel,Limpopo,EFT,1,4,Windows,0,2023-02-11 15:59:00,Saturday,1,WIN_64462,0
224.15,Groceries,Western Cape,Online,1,19,Android,0,2023-01-08 17:07:00,Sunday,1,AND_77501,0
5784.2,Restaurants,Western Cape,EFT,1,23,Windows,0,2023-02-10 14:26:00,Friday,0,WIN_36015,0
919.51,Electronics,KwaZulu-Natal,ATM Withdrawal,1,22,Unknown,0,2023-01-02 13:07:00,Monday,0,UNK_76404,0
2359.13,Fuel,Limpopo,Online,1,6,Windows,0,2023-02-01 13:28:00,Wednesday,0,WIN_60281,0
5209.69,Fuel,Mpumalanga,POS,1,9,Android,0,2023-01-22 12:37:00,Sunday,1,AND_47146,0
1142.1,Fuel,Gauteng,POS,0,16,iPhone,0,2023-01-11 09:11:00,Wednesday,0,IPH_58231,0
5729.41,Fuel,Western Cape,Online,1,6,iPhone,0,2023-01-06 22:38:00,Friday,0,IPH_39032,1
5828.3,Clothing,Limpopo,ATM Withdrawal,1,0,Android,0,2023-01-22 20:04:00,Sunday,1,AND_38305,0
3562.12,Fuel,Limpopo,ATM Withdrawal,1,6,Unknown,1,2023-01-07 16:56:00,Saturday,1,UNK_64306,0
64.57,Restaurants,Gauteng,POS,1,23,Android,0,2023-01-25 02:10:00,Wednesday,0,AND_98176,0
2023.53,Electronics,Limpopo,Online,1,10,Unknown,0,2023-01-31 18:10:00,Tuesday,0,UNK_28318,0
4326.15,Clothing,Limpopo,ATM Withdrawal,0,8,iPhone,1,2023-02-10 11:24:00,Friday,0,IPH_23246,0
6868.68,Fuel,Limpopo,POS,1,11,Unknown,0,2023-02-03 08:58:00,Friday,0,UNK_43844,0
4430.06,Online Store,Western Cape,EFT,1,2,Android,0,2023-01-04 22:40:00,Wednesday,0,AND_42602,0
1833.43,Online Store,Gauteng,Online,1,3,Android,0,2023-01-16 14:09:00,Monday,0,AND_31584,0
4445.36,Electronics,Limpopo,EFT,0,3,Android,0,2023-01-15 16:01:00,Sunday,1,AND_25169,0
3789.1,Groceries,Limpopo,EFT,1,12,Unknown,0,2023-02-14 20:49:00,Tuesday,0,UNK_35968,0
5463.32,Groceries,Western Cape,ATM Withdrawal,1,22,Unknown,0,2023-02-12 15:06:00,Sunday,1,UNK_16385,0
766.72,Clothing,Gauteng,ATM Withdrawal,0,18,Unknown,0,2023-01-19 16:01:00,Thursday,0,UNK_83758,0
5331.97,Clothing,KwaZulu-Natal,ATM Withdrawal,0,9,iPhone,0,2023-01-05 06:03:00,Thursday,0,IPH_35444,0
3798.04,Clothing,Western Cape,Online,1,4,Windows,0,2023-02-14 00:13:00,Tuesday,0,WIN_72497,0
6741.68,Groceries,Gauteng,EFT,1,6,Windows,1,2023-02-13 18:15:00,Monday,0,WIN_15362,1
2406.27,Online Store,Limpopo,Online,1,23,Android,0,2023-02-12 04:18:00,Sunday,1,AND_18250,0
4435.7,Groceries,Gauteng,ATM Withdrawal,0,15,iPhone,0,2023-02-11 17:56:00,Saturday,1,IPH_78354,0
6525.56,Restaurants,Gauteng,EFT,1,0,Unknown,0,2023-01-25 02:23:00,Wednesday,0,UNK_46368,0
735.52,Fuel,Mpumalanga,Online,1,11,Android,0,2023-01-10 10:18:00,Tuesday,0,AND_54109,0
6561.85,Clothing,Gauteng,Online,0,1,iPhone,1,2023-01-25 00:08:00,Wednesday,0,IPH_90589,0
4821.44,Online Store,KwaZulu-Natal,POS,1,6,Android,0,2023-01-25 20:34:00,Wednesday,0,AND_67645,0
493.5,Electronics,Gauteng,Online,0,10,iPhone,0,2023-01-25 15:38:00,Wednesday,0,IPH_66997,0
2120.73,Electronics,KwaZulu-Natal,ATM Withdrawal,0,12,iPhone,0,2023-01-28 01:11:00,Saturday,1,IPH_37426,0
4963.04,Fuel,Limpopo,Online,1,1,Windows,0,2023-01-14 09:03:00,Saturday,1,WIN_49023,0
490.11,Online Store,KwaZulu-Natal,EFT,1,6,Android,0,2023-01-19 16:23:00,Thursday,0,AND_69267,0
4083.55,Groceries,Limpopo,Online,0,14,Unknown,0,2023-01-23 00:20:00,Monday,0,UNK_34892,0
2434.26,Groceries,Limpopo,POS,1,10,Windows,1,2023-01-08 05:33:00,Sunday,1,WIN_69232,0
4353.99,Restaurants,KwaZulu-Natal,EFT,0,1,Windows,0,2023-01-24 02:04:00,Tuesday,0,WIN_69225,0
339.28,Restaurants,Western Cape,EFT,0,6,Unknown,1,2023-02-10 11:28:00,Friday,0,UNK_26007,0
6103.33,Groceries,Eastern Cape,POS,0,3,iPhone,0,2023-02-11 08:57:00,Saturday,1,IPH_89777,0
6814.95,Electronics,Gauteng,ATM Withdrawal,1,10,Unknown,0,2023-01-21 23:57:00,Saturday,1,UNK_54858,0
6782.77,Clothing,Mpumalanga,EFT,1,1,Android,1,2023-01-27 06:36:00,Friday,0,AND_55073,0
5252.57,Electronics,Eastern Cape,ATM Withdrawal,1,15,Unknown,1,2023-01-03 11:36:00,Tuesday,0,UNK_99438,0
928.0,Restaurants,Gauteng,EFT,1,6,iPhone,0,2023-02-03 23:09:00,Friday,0,IPH_93098,0
5312.68,Fuel,Gauteng,EFT,1,12,Unknown,0,2023-01-21 17:26:00,Saturday,1,UNK_30239,0
191.62,Groceries,Limpopo,ATM Withdrawal,0,4,iPhone,0,2023-01-23 18:07:00,Monday,0,IPH_72969,0
174.42,Restaurants,Gauteng,EFT,1,16,iPhone,0,2023-02-13 20:41:00,Monday,0,IPH_23065,0
2278.8,Restaurants,Mpumalanga,ATM Withdrawal,1,20,Android,0,2023-01-24 14:22:00,Tuesday,0,AND_51291,0
3430.73,Clothing,Gauteng,POS,1,11,Unknown,0,2023-01-02 21:09:00,Monday,0,UNK_48805,0
5397.44,Groceries,KwaZulu-Natal,ATM Withdrawal,0,18,Unknown,0,2023-01-13 01:38:00,Friday,0,UNK_28443,0
4789.4,Clothing,Eastern Cape,POS,1,6,Android,0,2023-01-25 08:08:00,Wednesday,0,AND_19290,0
3132.4,Groceries,KwaZulu-Natal,EFT,0,5,iPhone,0,2023-01-22 19:49:00,Sunday,1,IPH_10211,0
1929.91,Clothing,Mpumalanga,ATM Withdrawal,1,7,Unknown,0,2023-02-13 10:08:00,Monday,0,UNK_93634,0
6979.93,Electronics,Gauteng,EFT,1,12,Android,0,2023-01-28 16:40:00,Saturday,1,AND_29072,0
2994.75,Fuel,Mpumalanga,ATM Withdrawal,0,4,iPhone,0,2023-02-05 00:43:00,Sunday,1,IPH_53290,0
3170.68,Fuel,Limpopo,POS,1,1,Android,0,2023-01-25 03:03:00,Wednesday,0,AND_95186,0
1162.09,Groceries,KwaZulu-Natal,POS,0,8,Unknown,0,2023-01-23 16:10:00,Monday,0,UNK_25115,0
5567.77,Online Store,KwaZulu-Natal,ATM Withdrawal,1,10,Android,0,2023-01-24 00:32:00,Tuesday,0,AND_15149,0
4861.9,Restaurants,Western Cape,POS,1,23,Windows,1,2023-01-22 06:46:00,Sunday,1,WIN_51992,0
1560.97,Restaurants,Gauteng,EFT,0,5,iPhone,1,2023-01-28 15:43:00,Saturday,1,IPH_27716,0
595.02,Groceries,Limpopo,EFT,0,6,Windows,0,2023-01-14 07:43:00,Saturday,1,WIN_23621,0
4769.89,Clothing,KwaZulu-Natal,Online,1,6,Windows,0,2023-02-15 06:37:00,Wednesday,0,WIN_16820,0
4588.49,Online Store,KwaZulu-Natal,POS,0,18,iPhone,0,2023-01-18 11:14:00,Wednesday,0,IPH_52800,0
1927.35,Electronics,Limpopo,EFT,0,5,iPhone,0,2023-01-09 05:09:00,Monday,0,IPH_65043,0
6657.03,Clothing,Mpumalanga,ATM Withdrawal,0,10,Android,0,2023-01-06 16:09:00,Friday,0,AND_40399,0
1074.38,Clothing,Mpumalanga,POS,1,10,iPhone,0,2023-01-02 12:27:00,Monday,0,IPH_24002,0
3037.7,Groceries,Gauteng,EFT,1,6,Windows,0,2023-01-23 00:29:00,Monday,0,WIN_53098,0
6606.44,Groceries,Western Cape,POS,0,1,Windows,0,2023-01-11 06:00:00,Wednesday,0,WIN_55511,0
2949.7,Restaurants,KwaZulu-Natal,ATM Withdrawal,0,18,Unknown,0,2023-01-02 22:27:00,Monday,0,UNK_63243,0
4476.91,Groceries,Western Cape,EFT,0,3,iPhone,0,2023-01-27 22:49:00,Friday,0,IPH_38750,0
2795.21,Groceries,Mpumalanga,Online,0,5,Windows,0,2023-02-05 00:11:00,Sunday,1,WIN_27310,0
1934.02,Groceries,Mpumalanga,Online,1,16,Unknown,0,2023-01-06 03:54:00,Friday,0,UNK_65398,0
6888.16,Restaurants,Eastern Cape,POS,1,4,Unknown,0,2023-01-25 01:02:00,Wednesday,0,UNK_92542,0
2877.15,Electronics,Gauteng,ATM Withdrawal,0,6,Android,0,2023-02-08 07:10:00,Wednesday,0,AND_85207,0
6260.81,Electronics,Eastern Cape,EFT,1,8,Windows,0,2023-02-20 12:50:00,Monday,0,WIN_54345,0
1625.08,Groceries,Eastern Cape,ATM Withdrawal,1,0,Android,0,2023-02-04 12:08:00,Saturday,1,AND_61843,0
1507.47,Restaurants,Eastern Cape,EFT,1,0,Windows,0,2023-01-14 05:08:00,Saturday,1,WIN_20222,0
237.32,Electronics,Gauteng,POS,1,18,Android,0,2023-02-07 01:20:00,Tuesday,0,AND_99322,0
4568.63,Clothing,Gauteng,EFT,1,5,Android,0,2023-02-01 02:06:00,Wednesday,0,AND_41509,0
2592.31,Electronics,Limpopo,ATM Withdrawal,0,17,iPhone,0,2023-01-12 13:47:00,Thursday,0,IPH_10386,0
6053.22,Electronics,Western Cape,ATM Withdrawal,0,9,Android,0,2023-02-13 23:02:00,Monday,0,AND_74334,1
3323.01,Restaurants,Western Cape,POS,0,10,iPhone,0,2023-01-23 12:30:00,Monday,0,IPH_77170,0
6777.99,Clothing,Limpopo,ATM Withdrawal,0,0,Unknown,0,2023-02-19 15:42:00,Sunday,1,UNK_50878,0
1314.97,Restaurants,Limpopo,EFT,1,0,Windows,0,2023-02-07 13:23:00,Tuesday,0,WIN_79669,0
6082.99,Groceries,Mpumalanga,POS,1,12,Unknown,0,2023-02-03 14:36:00,Friday,0,UNK_48349,0
5440.65,Fuel,Eastern Cape,EFT,1,4,Windows,0,2023-02-07 21:30:00,Tuesday,0,WIN_31952,0
5401.03,Electronics,Limpopo,ATM Withdrawal,1,19,Unknown,0,2023-01-26 04:35:00,Thursday,0,UNK_31529,0
5916.59,Fuel,KwaZulu-Natal,POS,1,0,Windows,0,2023-01-27 14:14:00,Friday,0,WIN_81303,0
5331.95,Restaurants,Western Cape,EFT,1,19,Android,0,2023-02-14 05:59:00,Tuesday,0,AND_51521,0
4391.02,Restaurants,Limpopo,ATM Withdrawal,0,2,Windows,0,2023-02-05 14:22:00,Sunday,1,WIN_28383,0
936.09,Restaurants,KwaZulu-Natal,ATM Withdrawal,0,17,Windows,0,2023-02-16 16:05:00,Thursday,0,WIN_14901,0
247.03,Fuel,KwaZulu-Natal,Online,1,8,Unknown,0,2023-02-16 09:07:00,Thursday,0,UNK_52889,0
6447.52,Restaurants,KwaZulu-Natal,ATM Withdrawal,0,13,Unknown,0,2023-02-20 19:08:00,Monday,0,UNK_24633,0
4324.22,Groceries,Mpumalanga,EFT,1,16,Unknown,0,2023-02-06 16:48:00,Monday,0,UNK_72244,0
5579.83,Restaurants,Mpumalanga,POS,0,22,iPhone,0,2023-01-27 14:14:00,Friday,0,IPH_29163,0
3381.03,Online Store,KwaZulu-Natal,Online,1,13,iPhone,0,2023-01-10 09:26:00,Tuesday,0,IPH_69019,0
838.81,Fuel,Mpumalanga,ATM Withdrawal,1,3,Windows,0,2023-02-07 01:17:00,Tuesday,0,WIN_20707,0
893.8,Online Store,Eastern Cape,ATM Withdrawal,0,4,Windows,0,2023-01-16 20:08:00,Monday,0,WIN_98112,0
4805.25,Restaurants,KwaZulu-Natal,ATM Withdrawal,1,20,Android,0,2023-01-16 09:48:00,Monday,0,AND_93597,0
3023.54,Groceries,Eastern Cape,EFT,0,16,Android,0,2023-01-14 02:59:00,Saturday,1,AND_55101,0
1419.66,Electronics,Eastern Cape,Online,1,21,Windows,0,2023-02-15 21:46:00,Wednesday,0,WIN_54706,0
3451.33,Clothing,KwaZulu-Natal,EFT,1,1,iPhone,1,2023-02-15 13:47:00,Wednesday,0,IPH_87084,0
468.18,Clothing,Western Cape,Online,1,22,Windows,0,2023-02-03 09:29:00,Friday,0,WIN_25115,0
4082.16,Restaurants,KwaZulu-Natal,POS,1,21,Android,0,2023-01-26 06:32:00,Thursday,0,AND_85379,0
1897.57,Groceries,KwaZulu-Natal,EFT,0,4,iPhone,0,2023-02-05 13:44:00,Sunday,1,IPH_49979,0
5586.96,Fuel,Mpumalanga,EFT,1,3,iPhone,0,2023-02-02 05:58:00,Thursday,0,IPH_50641,0
2186.33,Online Store,KwaZulu-Natal,POS,1,3,Android,0,2023-01-23 08:56:00,Monday,0,AND_79377,0
3197.44,Online Store,Western Cape,Online,1,5,Windows,0,2023-01-21 12:31:00,Saturday,1,WIN_16416,0
101.11,Online Store,Mpumalanga,ATM Withdrawal,0,19,Unknown,0,2023-01-21 16:51:00,Saturday,1,UNK_20633,0
525.68,Fuel,Gauteng,POS,1,20,Windows,0,2023-02-01 09:54:00,Wednesday,0,WIN_10594,0
2759.61,Clothing,Gauteng,ATM Withdrawal,1,12,Windows,0,2023-02-04 11:23:00,Saturday,1,WIN_24393,0
3369.97,Groceries,Eastern Cape,ATM Withdrawal,0,21,Android,1,2023-01-25 07:56:00,Wednesday,0,AND_45380,0
4208.14,Fuel,Eastern Cape,POS,1,4,iPhone,0,2023-02-21 04:57:00,Tuesday,0,IPH_55056,0
2055.8,Online Store,Western Cape,Online,0,22,Android,0,2023-01-06 05:46:00,Friday,0,AND_98279,0
4870.97,Restaurants,Limpopo,ATM Withdrawal,1,22,Windows,0,2023-01-19 22:34:00,Thursday,0,WIN_14861,0
6023.65,Electronics,Gauteng,POS,1,6,Unknown,0,2023-01-23 16:56:00,Monday,0,UNK_46126,0
5463.36,Fuel,Eastern Cape,EFT,1,19,Unknown,0,2023-01-02 18:21:00,Monday,0,UNK_90382,0
296.54,Fuel,Gauteng,EFT,1,0,Unknown,0,2023-01-20 22:03:00,Friday,0,UNK_43682,0
3373.94,Groceries,Western Cape,EFT,1,13,Android,0,2023-01-16 04:07:00,Monday,0,AND_28228,0
752.41,Groceries,Western Cape,POS,0,23,iPhone,0,2023-01-28 07:41:00,Saturday,1,IPH_34009,0
1709.47,Fuel,Limpopo,EFT,0,3,Android,0,2023-01-19 11:22:00,Thursday,0,AND_10094,0
6906.9,Online Store,Limpopo,ATM Withdrawal,1,16,Unknown,0,2023-02-08 21:09:00,Wednesday,0,UNK_90636,0
1014.62,Electronics,Mpumalanga,EFT,0,20,Windows,0,2023-01-28 14:07:00,Saturday,1,WIN_62221,0
3502.24,Groceries,Western Cape,EFT,0,13,iPhone,0,2023-01-08 16:30:00,Sunday,1,IPH_27430,0
4334.73,Online Store,Eastern Cape,ATM Withdrawal,1,15,Android,0,2023-02-10 05:24:00,Friday,0,AND_45571,0
4923.21,Restaurants,Gauteng,EFT,0,13,Android,0,2023-01-07 02:20:00,Saturday,1,AND_64486,0
3926.35,Groceries,KwaZulu-Natal,ATM Withdrawal,0,15,iPhone,1,2023-02-14 23:06:00,Tuesday,0,IPH_72294,0
88.2,Online Store,Limpopo,EFT,1,23,iPhone,0,2023-02-19 20:28:00,Sunday,1,IPH_30860,1
2298.7,Online Store,KwaZulu-Natal,ATM Withdrawal,0,19,Windows,0,2023-01-18 20:31:00,Wednesday,0,WIN_82812,0
3633.63,Electronics,Eastern Cape,EFT,1,7,iPhone,0,2023-02-19 15:40:00,Sunday,1,IPH_76087,0
633.31,Electronics,Limpopo,ATM Withdrawal,1,23,Windows,0,2023-02-12 16:14:00,Sunday,1,WIN_18486,0
2467.38,Restaurants,KwaZulu-Natal,POS,1,2,Unknown,0,2023-02-19 12:50:00,Sunday,1,UNK_93063,0
251.76,Online Store,Eastern Cape,ATM Withdrawal,0,18,Unknown,0,2023-02-06 01:19:00,Monday,0,UNK_59607,1
568.48,Clothing,Gauteng,EFT,1,0,Android,0,2023-01-14 08:09:00,Saturday,1,AND_19745,0
2790.52,Online Store,Eastern Cape,EFT,1,1,Unknown,0,2023-02-18 04:12:00,Saturday,1,UNK_88533,0
946.36,Electronics,Mpumalanga,Online,1,14,Unknown,0,2023-01-11 15:26:00,Wednesday,0,UNK_28330,0
3981.44,Clothing,Limpopo,ATM Withdrawal,0,21,Windows,0,2023-01-13 04:13:00,Friday,0,WIN_50078,0
4832.47,Groceries,Western Cape,POS,1,9,Android,0,2023-01-16 06:11:00,Monday,0,AND_65332,0
5608.1,Groceries,Gauteng,ATM Withdrawal,1,17,iPhone,0,2023-01-18 00:41:00,Wednesday,0,IPH_64532,0
1417.05,Fuel,KwaZulu-Natal,ATM Withdrawal,1,21,Android,0,2023-01-29 04:43:00,Sunday,1,AND_53336,0
1189.03,Electronics,Limpopo,POS,1,13,Unknown,0,2023-02-08 18:49:00,Wednesday,0,UNK_18070,0
749.88,Fuel,Western Cape,ATM Withdrawal,1,16,iPhone,0,2023-02-20 02:53:00,Monday,0,IPH_11320,0
4462.28,Clothing,Eastern Cape,POS,1,12,Android,0,2023-01-06 14:30:00,Friday,0,AND_99043,0
4951.2,Electronics,Western Cape,POS,0,0,Android,0,2023-02-21 16:42:00,Tuesday,0,AND_48921,0
240.47,Restaurants,Limpopo,ATM Withdrawal,1,4,Android,0,2023-02-19 23:25:00,Sunday,1,AND_16589,0
6554.76,Online Store,Limpopo,ATM Withdrawal,0,12,Android,0,2023-01-04 18:45:00,Wednesday,0,AND_74409,0
382.76,Restaurants,Mpumalanga,EFT,1,13,Windows,0,2023-01-21 03:01:00,Saturday,1,WIN_25589,0
3798.25,Clothing,Mpumalanga,EFT,0,23,Android,0,2023-02-14 07:35:00,Tuesday,0,AND_46375,0
4969.24,Electronics,Western Cape,Online,1,2,Unknown,0,2023-02-03 13:56:00,Friday,0,UNK_53085,0
6099.36,Clothing,Eastern Cape,Online,0,14,Unknown,0,2023-02-12 13:31:00,Sunday,1,UNK_70840,1
5004.33,Online Store,Western Cape,ATM Withdrawal,1,18,Windows,0,2023-02-09 09:10:00,Thursday,0,WIN_53200,0
5616.06,Groceries,Limpopo,POS,1,16,iPhone,0,2023-01-28 12:14:00,Saturday,1,IPH_36732,0
2389.36,Groceries,Limpopo,Online,0,2,iPhone,0,2023-01-04 02:48:00,Wednesday,0,IPH_32426,0
5707.48,Clothing,KwaZulu-Natal,ATM Withdrawal,0,15,Unknown,0,2023-02-02 05:52:00,Thursday,0,UNK_40982,0
579.2,Fuel,Mpumalanga,Online,0,13,Unknown,0,2023-01-04 12:23:00,Wednesday,0,UNK_69720,0
6265.82,Electronics,KwaZulu-Natal,POS,1,11,Windows,0,2023-02-03 08:08:00,Friday,0,WIN_26746,0
3842.19,Electronics,Gauteng,ATM Withdrawal,1,11,iPhone,0,2023-02-13 22:30:00,Monday,0,IPH_38514,0
5724.74,Groceries,Limpopo,POS,1,10,iPhone,0,2023-02-02 09:10:00,Thursday,0,IPH_74889,0
3177.18,Restaurants,KwaZulu-Natal,ATM Withdrawal,0,16,Android,0,2023-02-24 14:09:00,Friday,0,AND_13851,0
4512.17,Online Store,Western Cape,Online,1,7,Android,0,2023-01-26 11:23:00,Thursday,0,AND_29796,0
3694.29,Restaurants,Mpumalanga,EFT,1,16,Android,0,2023-02-11 06:57:00,Saturday,1,AND_86034,0
5126.49,Restaurants,Mpumalanga,Online,1,20,Windows,0,2023-02-06 22:01:00,Monday,0,WIN_72798,0
589.78,Clothing,Eastern Cape,Online,1,22,Unknown,0,2023-02-24 10:53:00,Friday,0,UNK_72985,0
441.26,Groceries,Western Cape,EFT,0,19,Windows,0,2023-02-09 11:02:00,Thursday,0,WIN_44592,0
1744.78,Groceries,Eastern Cape,EFT,0,10,iPhone,0,2023-01-10 18:54:00,Tuesday,0,IPH_54845,0
1133.62,Groceries,KwaZulu-Natal,ATM Withdrawal,0,1,Unknown,0,2023-02-22 15:13:00,Wednesday,0,UNK_25930,0
6105.05,Clothing,Gauteng,ATM Withdrawal,0,9,Android,0,2023-02-07 02:07:00,Tuesday,0,AND_31159,0
1550.11,Fuel,Western Cape,POS,0,9,Windows,0,2023-01-05 03:14:00,Thursday,0,WIN_99788,0
6831.54,Restaurants,Western Cape,POS,0,10,Windows,1,2023-02-06 14:10:00,Monday,0,WIN_34003,0
2371.53,Clothing,Western Cape,Online,1,5,Android,0,2023-02-18 20:42:00,Saturday,1,AND_45139,0
1291.18,Electronics,Eastern Cape,EFT,1,3,Windows,0,2023-02-02 06:30:00,Thursday,0,WIN_62452,0
5532.1,Online Store,KwaZulu-Natal,POS,1,23,Android,0,2023-01-21 04:04:00,Saturday,1,AND_32205,0
4617.78,Fuel,Western Cape,Online,1,11,iPhone,0,2023-02-15 14:07:00,Wednesday,0,IPH_66955,0
3497.41,Electronics,Western Cape,EFT,1,10,Unknown,0,2023-02-13 12:46:00,Monday,0,UNK_17464,0
3896.44,Restaurants,Mpumalanga,ATM Withdrawal,0,22,iPhone,0,2023-01-31 13:51:00,Tuesday,0,IPH_92646,0
5040.03,Groceries,Gauteng,Online,1,22,iPhone,0,2023-01-10 08:12:00,Tuesday,0,IPH_82657,0
1614.61,Restaurants,Mpumalanga,ATM Withdrawal,0,12,Android,0,2023-01-15 14:56:00,Sunday,1,AND_19840,0
6974.41,Clothing,Mpumalanga,POS,1,4,Windows,0,2023-02-11 06:12:00,Saturday,1,WIN_50768,0
6824.06,Online Store,Gauteng,POS,0,5,iPhone,0,2023-02-14 23:37:00,Tuesday,0,IPH_19461,0
4559.27,Clothing,KwaZulu-Natal,EFT,1,0,iPhone,0,2023-01-17 04:51:00,Tuesday,0,IPH_30927,0
1412.81,Fuel,Mpumalanga,Online,0,5,iPhone,0,2023-01-22 01:42:00,Sunday,1,IPH_99934,0
4767.99,Fuel,KwaZulu-Natal,ATM Withdrawal,0,17,Windows,0,2023-01-06 04:20:00,Friday,0,WIN_25329,0
523.94,Online Store,Mpumalanga,EFT,1,21,Windows,0,2023-02-10 01:00:00,Friday,0,WIN_25791,0
233.95,Electronics,Limpopo,POS,0,8,Android,0,2023-01-02 03:01:00,Monday,0,AND_62627,0
1818.63,Electronics,Gauteng,POS,1,23,iPhone,0,2023-01-04 11:39:00,Wednesday,0,IPH_24372,0
3249.11,Fuel,Mpumalanga,Online,1,14,Unknown,0,2023-01-02 04:04:00,Monday,0,UNK_58469,0
6080.54,Fuel,Limpopo,ATM Withdrawal,1,7,Windows,0,2023-02-06 09:57:00,Monday,0,WIN_97073,0
5095.64,Groceries,Eastern Cape,Online,1,18,Android,0,2023-01-24 21:35:00,Tuesday,0,AND_44370,0
5204.09,Electronics,Limpopo,ATM Withdrawal,1,23,iPhone,0,2023-01-18 07:38:00,Wednesday,0,IPH_61408,0
2989.94,Online Store,Western Cape,ATM Withdrawal,0,15,Unknown,0,2023-02-21 05:32:00,Tuesday,0,UNK_33703,0
2434.63,Electronics,Mpumalanga,Online,1,5,Windows,0,2023-01-12 13:37:00,Thursday,0,WIN_25234,0
2609.85,Groceries,Limpopo,EFT,1,5,Unknown,0,2023-01-23 10:11:00,Monday,0,UNK_17532,0
6913.79,Clothing,KwaZulu-Natal,Online,1,21,Windows,0,2023-02-22 20:52:00,Wednesday,0,WIN_45416,0
299.96,Fuel,Eastern Cape,Online,0,2,Android,0,2023-01-25 13:02:00,Wednesday,0,AND_82439,0
6071.88,Fuel,Mpumalanga,POS,1,9,Unknown,0,2023-02-01 14:51:00,Wednesday,0,UNK_28242,0
4059.15,Groceries,Western Cape,POS,1,0,iPhone,0,2023-01-06 09:14:00,Friday,0,IPH_60254,0
